DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
1963/03/07 12:16:26.30,-44.2000,-75.4000,33.00,5.60,Mb,32,,,0.00,NEI,1963030740
1963/03/10 10:51:46.70,-30.0000,-71.2000,60.00,5.80,Mb,45,,,0.00,NEI,1963031040
1963/05/07 16:23:11.80,-22.1000,-68.7000,112.00,5.70,Mb,51,,,0.00,NEI,1963050740
1963/05/19 01:03:06.20,-46.3000,-74.8000,48.00,6.30,Mb,82,,,0.00,NEI,1963051940
1963/12/03 23:03:41.60,-22.4000,-69.3000,18.00,6.10,Mb,37,,,0.00,NEI,1963120340
1963/12/29 17:15:39.20,-18.5000,-69.7000,113.00,5.50,Mb,41,,,0.00,NEI,1963122940
1964/01/26 09:09:33.90,-16.3000,-71.7000,116.00,6.10,Mb,77,,,0.00,NEI,1964012640
1964/07/25 19:31:07.00,-27.9000,-70.9000,26.00,6.10,Mb,38,,,0.00,NEI,1964072540
1964/08/05 22:23:13.00,-41.1000,-74.9000,33.00,6.10,Mb,49,,,0.00,NEI,1964080540
1964/08/18 04:44:58.00,-26.4000,-71.5000,8.00,6.40,Mb,26,,,0.00,NEI,1964081840
1964/11/18 05:01:41.40,-31.2000,-67.6000,8.00,5.60,Mb,39,,,0.00,NEI,1964111840
1965/01/31 12:57:29.10,-21.2000,-67.8000,71.00,5.60,Mb,29,,,0.00,NEI,1965013140
1965/02/23 22:11:50.20,-25.7000,-70.5000,80.00,7.00,Unk,72,,,0.00,NEI,1965022340
1965/03/22 03:05:33.30,-23.8000,-66.7000,176.00,5.50,Mb,31,,,0.00,NEI,1965032240
1965/03/22 22:56:26.50,-31.9000,-71.5000,46.00,6.00,Mb,33,,,0.00,NEI,1965032240
1965/03/28 16:33:14.60,-32.4000,-71.2000,61.00,7.13,Unk,16,,,0.00,NEI,1965032840
1965/05/02 05:47:43.90,-19.8000,-69.5000,117.00,5.50,Mb,12,,,0.00,NEI,1965050240
1965/05/03 01:09:31.50,-32.5000,-70.6000,77.00,5.60,Mb,35,,,0.00,NEI,1965050340
1965/05/03 16:09:09.00,-24.2000,-67.8000,114.00,5.60,Mb,21,,,0.00,NEI,1965050340
1965/05/07 23:56:11.60,-22.2000,-68.5000,84.00,5.50,Mb,32,,,0.00,NEI,1965050740
1965/06/12 18:50:11.70,-20.5000,-69.3000,102.00,5.80,Mb,76,,,0.00,NEI,1965061240
1965/07/12 13:57:14.80,-28.4000,-68.3000,118.00,5.70,Mb,48,,,0.00,NEI,1965071240
1965/07/30 05:45:16.10,-18.1000,-70.8000,72.00,6.00,Mb,57,,,0.00,NEI,1965073040
1965/08/20 09:42:48.70,-18.9000,-69.0000,128.00,6.20,Mb,98,,,0.00,NEI,1965082040
1965/10/03 16:14:56.30,-42.9000,-75.2000,31.00,6.10,Mb,81,,,0.00,NEI,1965100340
1965/10/23 06:53:29.40,-29.5000,-71.8000,8.00,5.60,Mb,54,,,0.00,NEI,1965102340
1965/10/26 12:15:07.50,-24.5000,-70.2000,52.00,5.50,Mb,48,,,0.00,NEI,1965102640
1965/11/13 17:59:40.40,-29.3000,-68.1000,34.00,6.00,Mb,77,,,0.00,NEI,1965111340
1965/11/28 03:56:45.70,-45.7000,-72.6000,33.00,5.80,Mb,52,,,0.00,NEI,1965112840
1965/12/30 06:16:04.10,-16.6000,-71.1000,112.00,5.70,Mb,79,,,0.00,NEI,1965123040
1966/01/15 19:29:36.10,-33.5000,-69.8000,50.00,5.50,Mb,34,,,0.00,NEI,1966011540
1966/02/28 21:38:52.80,-26.0000,-70.4000,68.00,5.70,Mb,57,,,0.00,NEI,1966022840
1966/03/08 20:46:11.40,-20.0000,-68.9000,112.00,5.70,Mb,77,,,0.00,NEI,1966030840
1966/04/10 16:36:14.90,-31.5000,-71.0000,63.00,5.60,Mb,88,,,0.00,NEI,1966041040
1966/04/12 23:37:38.70,-38.2000,-73.1000,20.00,5.70,Mb,81,,,0.00,NEI,1966041240
1966/04/13 03:35:16.70,-38.1000,-73.1000,39.00,5.80,Mb,71,,,0.00,NEI,1966041340
1966/04/22 03:06:32.30,-37.8000,-73.4000,16.00,5.50,Mb,60,,,0.00,NEI,1966042240
1966/06/16 20:32:25.20,-21.9000,-67.2000,190.00,5.50,Mb,35,,,0.00,NEI,1966061640
1966/07/27 04:48:59.80,-24.1000,-70.3000,35.00,5.50,Mb,102,,,0.00,NEI,1966072740
1966/08/24 07:17:17.60,-19.9000,-69.1000,100.00,5.50,Mb,80,,,0.00,NEI,1966082440
1966/11/10 03:02:32.70,-31.9000,-68.4000,113.00,6.00,Mb,72,,,0.00,NEI,1966111040
1966/11/12 11:50:30.60,-23.9000,-67.7000,118.00,5.60,Mb,94,,,0.00,NEI,1966111240
1966/11/14 12:58:37.90,-18.4000,-69.4000,132.00,5.50,Mb,52,,,0.00,NEI,1966111440
1966/11/26 02:18:17.50,-25.6000,-70.7000,54.00,5.60,Mb,84,,,0.00,NEI,1966112640
1966/12/28 08:18:06.10,-25.5000,-70.7000,32.00,7.75,Unk,181,,,0.00,NEI,1966122840
1967/02/12 14:08:13.80,-21.7040,-70.2470,27.00,5.50,Mb,83,,,0.00,NEI,1967021240
1967/03/13 16:06:54.40,-40.1170,-74.6270,36.00,5.90,Mb,107,,,0.00,NEI,1967031340
1967/04/25 10:36:13.10,-32.8000,-68.9720,28.00,5.70,Mb,87,,,0.00,NEI,1967042540
1967/05/11 15:05:18.40,-20.2580,-68.6910,79.00,6.10,Mb,166,,,0.00,NEI,1967051140
1967/06/10 05:26:44.40,-41.3000,-73.6000,37.00,5.70,Mb,57,,,0.00,NEI,1967061040
1967/06/21 20:09:28.40,-25.2000,-70.5000,23.00,5.70,Mb,53,,,0.00,NEI,1967062140
1967/08/20 15:03:36.20,-25.2000,-69.0000,109.00,5.60,Mb,78,,,0.00,NEI,1967082040
1967/09/08 08:59:59.30,-23.4000,-70.7000,33.00,5.50,Mb,52,,,0.00,NEI,1967090840
1967/09/26 11:11:23.70,-33.6000,-70.5000,84.00,5.80,Mb,40,,,0.00,NEI,1967092640
1967/11/15 21:31:51.50,-28.7000,-71.2000,15.00,6.20,Mb,54,,,0.00,NEI,1967111540
1967/12/21 02:25:21.60,-21.8000,-70.0000,33.00,6.30,Mb,95,,,0.00,NEI,1967122140
1967/12/25 10:41:31.60,-21.5000,-70.4000,53.00,5.80,Mb,64,,,0.00,NEI,1967122540
1967/12/27 09:17:55.70,-21.2000,-68.3000,135.00,6.40,Mb,122,,,0.00,NEI,1967122740
1968/01/06 23:27:21.20,-27.8000,-71.1000,33.00,5.80,Mb,87,,,0.00,NEI,1968010640
1968/01/13 16:07:04.20,-24.2000,-66.9000,192.00,5.70,Mb,96,,,0.00,NEI,1968011340
1968/01/19 14:39:37.80,-42.6000,-75.2000,22.00,5.50,Mb,53,,,0.00,NEI,1968011940
1968/02/06 11:19:23.10,-28.5000,-71.0000,23.00,5.70,Mb,69,,,0.00,NEI,1968020640
1968/03/22 01:55:43.50,-20.4000,-69.0000,96.00,5.50,Mb,39,,,0.00,NEI,1968032240
1968/04/21 09:24:35.50,-23.4000,-70.5000,41.00,5.50,Mb,42,,,0.00,NEI,1968042140
1968/04/30 23:51:17.90,-38.4000,-71.1000,40.00,5.90,Mb,90,,,0.00,NEI,1968043040
1968/06/19 19:58:01.90,-43.9470,-75.1070,24.00,5.70,Mb,60,,,0.00,NEI,1968061940
1968/09/11 18:26:36.80,-43.0080,-75.2170,31.00,5.70,Mb,61,,,0.00,NEI,1968091140
1968/09/22 21:52:59.20,-24.1310,-66.9120,194.00,5.50,Mb,65,,,0.00,NEI,1968092240
1968/10/08 14:53:38.50,-23.3490,-66.5420,221.00,5.60,Mb,78,,,0.00,NEI,1968100840
1968/10/31 09:15:46.90,-16.2890,-73.2980,67.00,5.70,Mb,39,,,0.00,NEI,1968103140
1969/01/13 06:36:37.00,-37.1470,-73.5980,33.00,5.60,Ms,29,,,0.00,NEI,1969011340
1969/04/26 05:58:49.00,-30.5780,-71.3690,23.00,6.00,Ms,78,,,0.00,NEI,1969042640
1969/04/26 06:02:49.00,-30.6450,-71.5420,33.00,6.30,Ms,55,,,0.00,NEI,1969042640
1969/05/05 13:52:39.60,-30.7860,-71.7630,38.00,5.50,Ms,48,,,0.00,NEI,1969050540
1969/07/19 04:54:54.10,-17.2540,-72.5190,54.00,5.90,Mb,98,,,0.00,NEI,1969071940
1969/09/02 03:47:09.10,-27.7450,-66.4910,174.00,5.50,Mb,51,,,0.00,NEI,1969090240
1969/09/21 02:00:54.30,-23.5520,-68.0800,120.00,5.50,Mb,71,,,0.00,NEI,1969092140
1969/11/13 07:51:29.50,-27.7880,-71.6470,33.00,6.00,Ms,91,,,0.00,NEI,1969111340
1969/12/13 21:33:21.90,-32.7080,-69.9720,105.00,5.60,Mb,50,,,0.00,NEI,1969121340
1970/03/15 12:39:17.80,-29.6530,-69.4990,119.00,6.00,Mb,118,,,0.00,NEI,1970031540
1970/06/11 06:02:54.90,-24.5270,-68.4990,112.00,6.30,Mb,110,,,0.00,NEI,1970061140
1970/06/14 00:00:11.30,-51.9540,-73.8490,33.00,6.60,Ms,85,,,0.00,NEI,1970061440
1970/06/14 00:12:24.70,-52.0460,-74.1660,33.00,5.70,Mb,24,,,0.00,NEI,1970061440
1970/06/19 10:56:14.80,-22.1930,-70.5150,52.00,6.20,Mb,98,,,0.00,NEI,1970061940
1970/07/12 08:06:21.20,-23.3900,-68.3380,101.00,5.50,Mb,53,,,0.00,NEI,1970071240
1970/09/14 15:36:51.30,-33.9700,-72.1700,31.00,5.60,Mb,59,,,0.00,NEI,1970091440
1970/09/19 06:37:27.70,-33.5000,-71.8530,21.00,5.60,Ms,70,,,0.00,NEI,1970091940
1970/11/13 00:08:59.90,-22.1250,-69.9990,36.00,5.60,Mb,66,,,0.00,NEI,1970111340
1970/11/28 11:08:42.50,-20.9210,-69.8300,33.00,6.00,Mb,126,,,0.00,NEI,1970112840
1970/11/28 14:45:31.70,-20.9240,-69.8720,34.00,5.90,Mb,128,,,0.00,NEI,1970112840
1970/12/04 17:08:48.70,-23.1320,-70.1140,36.00,6.30,Ms,82,,,0.00,NEI,1970120440
1970/12/08 19:30:06.70,-30.7040,-71.2090,50.00,6.40,Ms,84,,,0.00,NEI,1970120840
1970/12/22 15:19:36.60,-20.5320,-68.6100,115.00,5.50,Mb,72,,,0.00,NEI,1970122240
1970/12/30 06:08:39.40,-24.0030,-69.3040,82.00,5.50,Mb,52,,,0.00,NEI,1970123040
1971/01/21 13:23:11.10,-17.0620,-69.2310,183.00,5.50,Mb,87,,,0.00,NEI,1971012140
1971/02/05 20:52:32.80,-28.1790,-70.6160,55.00,5.80,Mb,49,,,0.00,NEI,1971020540
1971/02/18 07:47:30.10,-36.7750,-73.2090,31.00,5.60,Mb,67,,,0.00,NEI,1971021840
1971/02/21 10:35:20.10,-23.8450,-67.1590,169.00,6.30,Mb,171,,,0.00,NEI,1971022140
1971/04/07 15:10:38.00,-32.5740,-69.0770,122.00,5.70,Mb,53,,,0.00,NEI,1971040740
1971/04/20 14:12:46.80,-21.7640,-68.9550,93.00,5.70,Mb,117,,,0.00,NEI,1971042040
1971/05/08 00:49:45.60,-42.2230,-71.6900,151.00,5.90,Mb,87,,,0.00,NEI,1971050840
1971/05/18 06:12:36.70,-28.4320,-68.8120,95.00,5.80,Mb,106,,,0.00,NEI,1971051840
1971/06/17 21:00:40.90,-25.4780,-69.1530,93.00,6.30,Mb,145,,,0.00,NEI,1971061740
1971/06/29 06:01:23.10,-24.1350,-68.5780,82.00,5.50,Mb,88,,,0.00,NEI,1971062940
1971/07/09 03:03:18.70,-32.5360,-71.1540,58.00,6.60,Mb,123,,,0.00,NEI,1971070940
1971/07/11 09:51:37.70,-32.2670,-71.8070,36.00,6.30,Ms,79,,,0.00,NEI,1971071140
1971/07/31 22:08:48.00,-32.3620,-71.5330,46.00,5.50,Mb,59,,,0.00,NEI,1971073140
1971/08/14 15:00:25.10,-21.7750,-67.2300,189.00,5.70,Mb,66,,,0.00,NEI,1971081440
1971/08/21 12:47:44.90,-21.7740,-70.2110,17.00,5.80,Mb,50,,,0.00,NEI,1971082140
1971/09/24 04:32:55.00,-16.3690,-73.6910,28.00,5.60,Ms,60,,,0.00,NEI,1971092440
1971/09/25 13:05:59.60,-32.4390,-72.9750,33.00,5.50,Mb,58,,,0.00,NEI,1971092540
1971/09/28 23:16:01.80,-32.0250,-69.9670,110.00,5.60,Mb,84,,,0.00,NEI,1971092840
1971/10/13 22:36:01.80,-21.6700,-68.1790,92.00,5.80,Mb,79,,,0.00,NEI,1971101340
1971/11/28 11:12:00.90,-29.8390,-69.4850,105.00,5.90,Mb,74,,,0.00,NEI,1971112840
1971/12/08 16:05:23.20,-22.9120,-70.7570,18.00,6.10,Ms,66,,,0.00,NEI,1971120840
1972/01/13 04:09:19.90,-32.3190,-70.9340,80.00,5.50,Mb,46,,,0.00,NEI,1972011340
1972/02/09 20:44:36.40,-51.7970,-73.9900,33.00,5.80,Ms,38,,,0.00,NEI,1972020940
1972/02/15 21:18:21.20,-17.5120,-71.1940,71.00,5.70,Mb,101,,,0.00,NEI,1972021540
1972/03/01 21:39:44.10,-24.7850,-70.0400,61.00,5.50,Mb,44,,,0.00,NEI,1972030140
1972/03/30 11:00:20.10,-29.8340,-71.3900,72.00,5.60,Mb,56,,,0.00,NEI,1972033040
1972/05/13 15:19:35.90,-32.7330,-71.5830,38.00,5.70,Mb,42,,,0.00,NEI,1972051340
1972/05/15 10:09:40.00,-29.6630,-69.4800,39.00,5.60,Mb,47,,,0.00,NEI,1972051540
1972/06/08 18:53:41.70,-30.4580,-71.7990,39.00,6.60,Ms,56,,,0.00,NEI,1972060840
1972/06/08 19:22:09.50,-30.5060,-71.7870,57.00,5.50,Mb,34,,,0.00,NEI,1972060840
1972/08/13 11:47:48.00,-51.8490,-73.9060,33.00,5.60,Mb,36,,,0.00,NEI,1972081340
1972/09/26 21:05:44.40,-30.9130,-68.1020,16.00,5.90,Mb,65,,,0.00,NEI,1972092640
1972/10/02 20:35:45.90,-33.8970,-70.8260,81.00,5.50,Mb,49,,,0.00,NEI,1972100240
1972/10/10 22:42:18.50,-20.0960,-68.7300,127.00,5.50,Mb,55,,,0.00,NEI,1972101040
1972/11/07 05:35:21.20,-28.7970,-67.1860,137.00,5.50,Mb,58,,,0.00,NEI,1972110740
1972/12/29 04:51:01.60,-30.5560,-71.0210,60.00,6.00,Mb,55,,,0.00,NEI,1972122940
1973/02/01 05:14:20.60,-22.6550,-66.1950,229.00,6.10,Mb,112,,,0.00,NEI,1973020140
1973/03/20 16:17:30.70,-23.1750,-66.2930,203.00,5.60,Mb,66,,,0.00,NEI,1973032040
1973/03/26 11:04:19.00,-28.0490,-68.9420,117.00,5.70,Mb,108,,,0.00,NEI,1973032640
1973/04/07 22:50:54.50,-20.6660,-69.1870,95.00,5.60,Mb,67,,,0.00,NEI,1973040740
1973/07/06 09:27:30.70,-27.2350,-71.1420,34.00,5.60,Ms,41,,,0.00,NEI,1973070640
1973/07/10 23:26:43.90,-27.0370,-71.0400,33.00,5.50,Mb,25,,,0.00,NEI,1973071040
1973/07/12 13:45:30.30,-27.0750,-71.2250,20.00,5.50,Mb,50,,,0.00,NEI,1973071240
1973/07/18 15:21:23.00,-18.3500,-69.1960,151.00,5.70,Mb,58,,,0.00,NEI,1973071840
1973/07/24 20:03:35.30,-30.5260,-71.6010,60.00,5.60,Mb,108,,,0.00,NEI,1973072440
1973/07/28 22:18:14.90,-16.0630,-71.3120,110.00,5.70,Mb,111,,,0.00,NEI,1973072840
1973/07/31 05:41:04.00,-37.6500,-73.3790,32.00,5.50,Ms,54,,,0.00,NEI,1973073140
1973/07/31 10:51:13.20,-27.1180,-71.5140,33.00,6.30,Ms,96,,,0.00,NEI,1973073140
1973/08/01 15:44:25.50,-26.8250,-70.9990,16.00,5.70,Mb,55,,,0.00,NEI,1973080140
1973/08/05 00:49:58.30,-22.8120,-70.2220,43.00,5.50,Mb,47,,,0.00,NEI,1973080540
1973/08/07 03:41:25.60,-26.7810,-70.8790,25.00,6.10,Ms,77,,,0.00,NEI,1973080740
1973/08/07 10:04:26.50,-26.7350,-70.8960,34.00,5.90,Ms,61,,,0.00,NEI,1973080740
1973/08/07 14:22:45.40,-26.8290,-70.9190,14.00,6.30,Ms,75,,,0.00,NEI,1973080740
1973/08/14 01:57:00.50,-26.6280,-70.8200,29.00,5.70,Mb,52,,,0.00,NEI,1973081440
1973/10/05 05:45:27.30,-32.9870,-71.9160,14.00,6.50,Ms,98,,,0.00,NEI,1973100540
1973/10/05 05:47:51.10,-32.5180,-71.4780,33.00,6.70,Ms,20,,,0.00,NEI,1973100540
1973/10/05 07:07:33.80,-32.9370,-71.8770,24.00,5.60,Mb,77,,,0.00,NEI,1973100540
1973/11/03 14:17:41.80,-26.0750,-67.7700,36.00,5.90,Mb,89,,,0.00,NEI,1973110340
1973/11/19 18:40:05.20,-28.4630,-70.8530,58.00,5.70,Mb,61,,,0.00,NEI,1973111940
1973/12/01 17:00:56.20,-35.5880,-74.4810,35.00,5.90,Ms,56,,,0.00,NEI,1973120140
1973/12/29 07:19:25.80,-23.2230,-68.3350,124.00,5.50,Mb,33,,,0.00,NEI,1973122940
1974/01/02 10:42:29.90,-22.5380,-68.3970,105.00,6.40,Mb,126,,,0.00,NEI,1974010240
1974/01/07 16:35:57.80,-26.8890,-65.7040,33.00,5.80,Mb,73,,,0.00,NEI,1974010740
1974/02/20 03:02:53.50,-30.0430,-68.5900,115.00,5.50,Mb,56,,,0.00,NEI,1974022040
1974/04/02 19:36:42.00,-30.7900,-65.1920,166.00,5.50,Mb,70,,,0.00,NEI,1974040240
1974/04/26 06:12:20.00,-24.5350,-68.8600,97.00,5.50,Mb,70,,,0.00,NEI,1974042640
1974/05/12 10:05:55.40,-19.5610,-69.0460,112.00,5.80,Mb,129,,,0.00,NEI,1974051240
1974/08/14 17:56:47.00,-32.7430,-69.0150,132.00,5.60,Mb,47,,,0.00,NEI,1974081440
1974/08/15 18:27:29.70,-35.2250,-71.0020,96.00,5.60,Mb,51,,,0.00,NEI,1974081540
1974/08/18 10:44:12.80,-38.4530,-73.4310,36.00,7.10,Ms,74,,,0.00,NEI,1974081840
1974/08/27 15:20:49.80,-27.9330,-66.6670,147.00,5.50,Mb,68,,,0.00,NEI,1974082740
1974/09/16 00:38:15.30,-23.9350,-65.5470,280.00,5.60,Mb,114,,,0.00,NEI,1974091640
1974/11/12 05:59:51.30,-33.1540,-70.6230,90.00,5.50,Mb,80,,,0.00,NEI,1974111240
1974/11/29 22:27:26.80,-27.7230,-66.6770,126.00,5.50,Mb,62,,,0.00,NEI,1974112940
1974/12/29 17:20:47.20,-32.9960,-69.9940,99.00,5.50,Mb,53,,,0.00,NEI,1974122940
1975/01/22 10:46:14.30,-28.3420,-67.5430,136.00,5.50,Mb,53,,,0.00,NEI,1975012240
1975/02/23 03:53:35.90,-21.7270,-71.3560,33.00,5.60,Mb,97,,,0.00,NEI,1975022340
1975/02/26 20:14:59.60,-19.7950,-69.2710,82.00,5.70,Mb,94,,,0.00,NEI,1975022640
1975/03/13 15:26:42.50,-29.9410,-71.3370,4.00,6.90,Ms,97,,,0.00,NEI,1975031340
1975/03/25 06:41:33.00,-27.9590,-66.6590,178.00,5.90,Mb,114,,,0.00,NEI,1975032540
1975/05/10 14:27:38.70,-38.1830,-73.2320,6.00,7.70,Ms,132,,,0.00,NEI,1975051040
1975/05/28 13:57:34.50,-37.9260,-73.4170,24.00,5.80,Mb,96,,,0.00,NEI,1975052840
1975/06/05 20:29:36.40,-16.3420,-69.0980,182.00,5.60,Mb,139,,,0.00,NEI,1975060540
1975/06/14 10:40:20.70,-32.4940,-70.6830,94.00,5.70,Mb,105,,,0.00,NEI,1975061440
1975/06/24 00:39:47.40,-20.6110,-70.1150,33.00,5.60,Mb,36,,,0.00,NEI,1975062440
1975/07/12 06:47:37.50,-17.1740,-69.3540,156.00,5.50,Mb,121,,,0.00,NEI,1975071240
1975/08/10 10:25:43.30,-22.6480,-66.5890,166.00,6.20,Mb,170,,,0.00,NEI,1975081040
1975/08/25 21:42:10.80,-19.2360,-69.1620,119.00,5.70,Mb,146,,,0.00,NEI,1975082540
1975/10/10 13:13:09.40,-25.0920,-68.0730,96.00,5.50,Mb,57,,,0.00,NEI,1975101040
1975/10/28 06:54:22.40,-22.8620,-70.5080,38.00,6.30,Ms,147,,,0.00,NEI,1975102840
1975/12/29 03:39:43.00,-56.7720,-68.4780,14.00,6.50,Ms,81,,,0.00,NEI,1975122940
1976/01/06 23:54:22.20,-17.9160,-69.4820,76.00,5.60,Mb,80,,,0.00,NEI,1976010640
1976/02/05 09:53:11.70,-21.7020,-68.2220,98.00,5.80,Mb,63,,,0.00,NEI,1976020540
1976/02/27 03:36:13.60,-19.4810,-69.0650,103.00,5.50,Mb,139,,,0.00,NEI,1976022740
1976/02/28 16:27:09.00,-39.9990,-74.7270,9.00,6.00,Mb,104,,,0.00,NEI,1976022840
1976/04/08 00:31:53.10,-28.0910,-70.7520,52.00,5.50,Mb,58,,,0.00,NEI,1976040840
1976/04/18 19:40:20.50,-25.8370,-68.7740,113.00,5.60,Mb,107,,,0.00,NEI,1976041840
1976/04/24 11:05:15.70,-28.5010,-70.3060,94.00,5.50,Mb,77,,,0.00,NEI,1976042440
1976/05/05 16:37:09.10,-21.7250,-68.1630,73.00,5.60,Mb,74,,,0.00,NEI,1976050540
1976/05/07 18:27:39.30,-28.0410,-71.3220,33.00,5.50,Ms,61,,,0.00,NEI,1976050740
1976/05/30 03:08:54.20,-41.6370,-75.4110,28.00,6.00,Mb,163,,,0.00,NEI,1976053040
1976/08/20 06:54:11.30,-20.4120,-69.9930,81.00,5.60,Mb,143,,,0.00,NEI,1976082040
1976/08/24 21:26:12.20,-25.3260,-70.6940,8.00,5.60,Mb,165,,,0.00,NEI,1976082440
1976/09/06 23:58:02.20,-21.3270,-66.3010,188.00,5.50,Mb,12,,,0.00,NEI,1976090640
1976/09/12 03:51:23.90,-24.1200,-66.7660,173.00,5.60,Mb,22,,,0.00,NEI,1976091240
1976/11/30 00:40:57.80,-20.5200,-68.9190,82.00,6.50,Mb,269,,,0.00,NEI,1976113040
1976/11/30 17:08:40.90,-19.9470,-69.2100,69.00,5.50,Mb,15,,,0.00,NEI,1976113040
1976/12/04 12:32:29.60,-20.3810,-68.5310,72.00,5.60,Mb,98,,,0.00,NEI,1976120440
1976/12/17 20:23:06.20,-20.9120,-68.4560,57.00,5.60,Mb,111,,,0.00,NEI,1976121740
1976/12/24 08:56:15.20,-45.5510,-74.8880,33.00,5.60,Ms,22,,,0.00,NEI,1976122440
1976/12/28 13:51:56.90,-21.1440,-68.5880,89.00,5.80,Mb,185,,,0.00,NEI,1976122840
1977/01/17 21:27:12.60,-24.8480,-68.6740,33.00,6.30,Mb,187,,,0.00,NEI,1977011740
1977/06/05 02:46:05.90,-23.8650,-70.1550,32.00,5.60,Mb,111,,,0.00,NEI,1977060540
1977/11/23 09:26:24.70,-31.0280,-67.7670,13.00,7.40,Ms,255,,,0.00,NEI,1977112340
1977/11/23 09:34:58.30,-31.1780,-66.9570,33.00,6.00,Mb,36,,,0.00,NEI,1977112340
1977/11/23 11:08:41.20,-31.2470,-67.7380,20.00,5.60,Mb,67,,,0.00,NEI,1977112340
1977/11/23 11:58:09.80,-31.0210,-67.8200,22.00,5.90,Mb,88,,,0.00,NEI,1977112340
1977/11/23 13:05:02.50,-31.0670,-67.7240,27.00,5.60,Mb,99,,,0.00,NEI,1977112340
1977/11/23 16:36:01.30,-31.3410,-67.7430,13.00,5.70,Mb,116,,,0.00,NEI,1977112340
1977/11/23 23:27:37.50,-31.5560,-67.6950,33.00,5.50,Mb,83,,,0.00,NEI,1977112340
1977/11/24 01:57:32.00,-31.5110,-67.6340,33.00,5.80,Ms,143,,,0.00,NEI,1977112440
1977/11/24 01:58:33.40,-31.4710,-67.6280,33.00,6.00,Ms,43,,,0.00,NEI,1977112440
1977/11/24 02:02:31.00,-31.6150,-67.5730,23.00,6.30,Ms,90,,,0.00,NEI,1977112440
1977/11/24 18:20:16.70,-31.3040,-67.6310,33.00,5.70,Mb,86,,,0.00,NEI,1977112440
1977/11/24 18:42:41.20,-31.4670,-67.8760,33.00,5.70,Mb,85,,,0.00,NEI,1977112440
1977/11/25 00:04:30.40,-31.0680,-67.6660,33.00,5.50,Mb,69,,,0.00,NEI,1977112540
1977/11/28 04:19:35.80,-31.6810,-67.7540,36.00,5.50,Mb,130,,,0.00,NEI,1977112840
1977/11/28 06:31:29.30,-31.3540,-67.4310,16.00,5.80,Ms,183,,,0.00,NEI,1977112840
1977/11/28 18:40:17.00,-32.0320,-69.0840,86.00,5.50,Mb,91,,,0.00,NEI,1977112840
1977/12/05 15:43:27.90,-30.9680,-67.7000,32.00,5.60,Ms,55,,,0.00,NEI,1977120540
1977/12/06 08:41:39.30,-31.0590,-67.7060,35.00,5.60,Mb,60,,,0.00,NEI,1977120640
1977/12/06 17:05:06.40,-31.1680,-67.7180,19.00,5.90,Ms,103,,,0.00,NEI,1977120640
1977/12/10 07:11:56.00,-31.1870,-67.6390,39.00,5.60,Mb,43,,,0.00,NEI,1977121040
1977/12/21 03:47:32.50,-31.5240,-67.5960,33.00,5.70,Mb,82,,,0.00,NEI,1977122140
1978/01/02 08:27:40.50,-38.1370,-71.0960,126.00,5.50,Mb,67,,,0.00,NEI,1978010240
1978/01/04 13:19:20.90,-25.5620,-70.9700,24.00,5.60,Mb,14,,,0.00,NEI,1978010440
1978/01/17 11:33:14.30,-31.2870,-67.8670,24.00,5.80,Mb,120,,,0.00,NEI,1978011740
1978/01/20 04:42:57.90,-34.2780,-70.1900,132.00,5.70,Mb,119,,,0.00,NEI,1978012040
1978/01/24 13:18:15.70,-31.6950,-68.8760,19.00,5.70,Mb,134,,,0.00,NEI,1978012440
1978/02/17 06:43:30.40,-28.5700,-71.0210,55.00,5.70,Mb,54,,,0.00,NEI,1978021740
1978/04/04 19:33:51.40,-31.1800,-67.5970,10.00,5.50,Mb,79,,,0.00,NEI,1978040440
1978/04/15 13:49:32.30,-16.4700,-73.5140,50.00,5.50,Ms,112,,,0.00,NEI,1978041540
1978/08/03 18:11:17.10,-26.5130,-70.5440,58.00,6.30,Mb,190,,,0.00,NEI,1978080340
1978/08/21 00:28:22.70,-31.2710,-67.7730,10.00,5.60,Mb,139,,,0.00,NEI,1978082140
1978/10/27 10:06:46.10,-21.9060,-65.7920,280.00,5.60,Mb,223,,,0.00,NEI,1978102740
1978/12/21 01:13:55.00,-36.2860,-72.4630,47.00,5.70,Mb,170,,,0.00,NEI,1978122140
1979/02/11 17:56:25.80,-20.8550,-68.6290,77.00,5.50,Mb,10,,,0.00,NEI,1979021140
1979/02/16 10:08:53.40,-16.3900,-72.6580,53.00,6.90,Ms,328,,,0.00,NEI,1979021640
1979/02/16 22:18:20.00,-16.5000,-72.6560,52.00,5.50,Mb,171,,,0.00,NEI,1979021640
1979/03/11 06:06:41.00,-22.3010,-69.0220,61.00,5.50,Mb,59,,,0.00,NEI,1979031140
1979/03/20 21:41:21.20,-35.6810,-71.1460,91.00,5.50,Mb,120,,,0.00,NEI,1979032040
1979/04/26 02:00:09.60,-33.8210,-71.9010,38.00,5.80,Ms,163,,,0.00,NEI,1979042640
1979/04/28 11:38:17.70,-27.4620,-70.9530,23.00,6.10,Ms,184,,,0.00,NEI,1979042840
1979/05/04 17:21:35.10,-21.5600,-68.2840,81.00,5.60,Mb,121,,,0.00,NEI,1979050440
1979/05/14 23:04:02.60,-22.8090,-69.1250,85.00,5.90,Mb,261,,,0.00,NEI,1979051440
